YEAR,SEASON_REF,SEASON,PROJECT_CODE,PROJECT,TRIP_NO,ADFG_NO,VESSEL_NAME,SAMPLE_DATE,START_DATE,END_DATE,TICKET_NO,I_REGISTRATION_AREA_CODE,I_FISHERY_CODE,I_FISHERY,DISTRICT,SUB_DISTRICT,SPECIMEN_NO,SPECIES_CODE,SPECIES,I_SPECIES_CLASS_CODE,I_SPECIES_CLASS,SEX_CODE,SEX,RECRUIT_STATUS,WIDTH_MILLIMETERS,LENGTH_MILLIMETERS,CHELA_HEIGHT_MILLIMETERS,WEIGHT_GRAMS,SHELL_CONDITION_CODE,SHELL_CONDITION,LEG_CONDITION_CODE,LEG_CONDITION,PARASITE_CODE,PARASITE,BLACKMAT_CODE,BLACKMAT,DURO_READING_1,DURO_READING_2,DURO_READING_3,COMMENTS
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5004,63519,ODIN,2/27/2014,2/18/2014,2/26/2014,3000170,A,503,East Central GKC,110,,28,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,170,157,,2600,3,New,1,Normal,1,None present,,,,,,width w/spines 181
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5004,63519,ODIN,2/27/2014,2/18/2014,2/26/2014,3000170,A,503,East Central GKC,110,,29,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,176,,3450,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5004,63519,ODIN,2/27/2014,2/18/2014,2/26/2014,3000170,A,503,East Central GKC,110,,30,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,181,,4095,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5004,63519,ODIN,2/27/2014,2/18/2014,2/26/2014,3000170,A,503,East Central GKC,110,,31,923,Golden king crab,CF,Golden King Crab,1,Male,PR2,198,182,,4080,3,New,1,Normal,1,None present,,,,,,width w/spines 208
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5004,63519,ODIN,2/27/2014,2/18/2014,2/26/2014,3000170,A,503,East Central GKC,110,,32,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,172,,3890,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5004,63519,ODIN,2/27/2014,2/18/2014,2/26/2014,3000170,A,503,East Central GKC,110,,33,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,165,,2885,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5004,63519,ODIN,2/27/2014,2/18/2014,2/26/2014,3000170,A,503,East Central GKC,110,,34,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,167,,2790,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5004,63519,ODIN,2/27/2014,2/18/2014,2/26/2014,3000170,A,503,East Central GKC,110,,35,923,Golden king crab,CF,Golden King Crab,1,Male,PR2,,189,,4015,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5004,63519,ODIN,2/27/2014,2/18/2014,2/26/2014,3000170,A,503,East Central GKC,110,,36,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,183,171,,3035,3,New,1,Normal,1,None present,,,,,,width w/spines 194
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5004,63519,ODIN,2/27/2014,2/18/2014,2/26/2014,3000170,A,503,East Central GKC,110,,37,923,Golden king crab,CF,Golden King Crab,1,Male,PR2,,182,,4460,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5004,63519,ODIN,2/27/2014,2/18/2014,2/26/2014,3000170,A,503,East Central GKC,110,,38,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,181,,3775,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5004,63519,ODIN,2/27/2014,2/18/2014,2/26/2014,3000170,A,503,East Central GKC,110,,39,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,157,,2510,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5004,63519,ODIN,2/27/2014,2/18/2014,2/26/2014,3000170,A,503,East Central GKC,110,,40,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,171,,2980,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5004,63519,ODIN,2/27/2014,2/18/2014,2/26/2014,3000170,A,503,East Central GKC,110,,41,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,183,171,,,3,New,3,Two or more legs/claws missing or regenerated,1,None present,,,,,,width w/spines 191
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5004,63519,ODIN,2/27/2014,2/18/2014,2/26/2014,3000170,A,503,East Central GKC,110,,42,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,179,,,3,New,2,One leg or claw missing or regenerated,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5004,63519,ODIN,2/27/2014,2/18/2014,2/26/2014,3000170,A,503,East Central GKC,110,,43,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,175,,,3,New,2,One leg or claw missing or regenerated,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5004,63519,ODIN,2/27/2014,2/18/2014,2/26/2014,3000170,A,503,East Central GKC,110,,44,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,168,,,3,New,2,One leg or claw missing or regenerated,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5004,63519,ODIN,2/27/2014,2/18/2014,2/26/2014,3000170,A,503,East Central GKC,110,,45,923,Golden king crab,CF,Golden King Crab,1,Male,PR2,,186,,,3,New,2,One leg or claw missing or regenerated,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5004,63519,ODIN,2/27/2014,2/18/2014,2/26/2014,3000170,A,503,East Central GKC,110,,46,923,Golden king crab,CF,Golden King Crab,1,Male,PR3,,186,,,4,Old,2,One leg or claw missing or regenerated,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5004,63519,ODIN,2/27/2014,2/18/2014,2/26/2014,3000170,A,503,East Central GKC,110,,47,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,165,,,3,New,3,Two or more legs/claws missing or regenerated,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5004,63519,ODIN,2/27/2014,2/18/2014,2/26/2014,3000170,A,503,East Central GKC,110,,48,923,Golden king crab,CF,Golden King Crab,1,Male,PR3,,185,,,4,Old,2,One leg or claw missing or regenerated,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5004,63519,ODIN,2/27/2014,2/18/2014,2/26/2014,3000170,A,503,East Central GKC,110,,49,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,179,,,3,New,2,One leg or claw missing or regenerated,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5004,63519,ODIN,2/27/2014,2/18/2014,2/26/2014,3000170,A,503,East Central GKC,110,,50,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,181,,,3,New,2,One leg or claw missing or regenerated,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,1,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,178,,3455,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,2,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,171,,3785,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,3,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,174,,3750,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,4,923,Golden king crab,CF,Golden King Crab,1,Male,PR2,193,185,,3980,3,New,1,Normal,1,None present,,,,,,width w/spines 205
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,5,923,Golden king crab,CF,Golden King Crab,1,Male,PR3,,198,,5230,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,6,923,Golden king crab,CF,Golden King Crab,1,Male,PR2,,194,,5020,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,7,923,Golden king crab,CF,Golden King Crab,1,Male,PR2,,194,,4355,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,8,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,168,,3690,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,9,923,Golden king crab,CF,Golden King Crab,1,Male,PR2,,189,,4220,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,10,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,158,,2705,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,11,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,165,,2640,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,12,923,Golden king crab,CF,Golden King Crab,1,Male,PR2,,185,,3830,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,13,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,166,,2900,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,14,923,Golden king crab,CF,Golden King Crab,1,Male,PR2,,189,,4805,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,15,923,Golden king crab,CF,Golden King Crab,1,Male,PR2,,191,,4420,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,16,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,195,180,,3725,3,New,1,Normal,1,None present,,,,,,width w/spines 208
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,17,923,Golden king crab,CF,Golden King Crab,1,Male,PR2,,192,,4730,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,18,923,Golden king crab,CF,Golden King Crab,1,Male,PR3,,201,,5355,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,19,923,Golden king crab,CF,Golden King Crab,1,Male,PR3,,199,,5260,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,20,923,Golden king crab,CF,Golden King Crab,1,Male,PR3,,196,,5460,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,21,923,Golden king crab,CF,Golden King Crab,1,Male,PR5,217,211,,5900,4,Old,1,Normal,1,None present,,,,,,width w/spines 229
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,22,923,Golden king crab,CF,Golden King Crab,1,Male,PR4,220,204,,5325,4,Old,1,Normal,1,None present,,,,,,width w/spines 230
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,23,923,Golden king crab,CF,Golden King Crab,1,Male,PR4,,196,,4650,4,Old,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,24,923,Golden king crab,CF,Golden King Crab,1,Male,PR3,,187,,3925,4,Old,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,25,923,Golden king crab,CF,Golden King Crab,1,Male,PR2,,180,,3760,4,Old,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,26,923,Golden king crab,CF,Golden King Crab,1,Male,PR2,,170,,3045,4,Old,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,27,923,Golden king crab,CF,Golden King Crab,1,Male,PR3,,194,,4920,4,Old,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,28,923,Golden king crab,CF,Golden King Crab,1,Male,PR2,,167,,3325,4,Old,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,29,923,Golden king crab,CF,Golden King Crab,1,Male,PR3,213,191,,4875,4,Old,1,Normal,1,None present,,,,,,width w/spines 221
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,30,923,Golden king crab,CF,Golden King Crab,1,Male,PR3,,190,,4505,4,Old,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,31,923,Golden king crab,CF,Golden King Crab,1,Male,PR3,,188,,4960,4,Old,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,32,923,Golden king crab,CF,Golden King Crab,1,Male,PR3,,188,,4210,4,Old,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,33,923,Golden king crab,CF,Golden King Crab,1,Male,PR2,,179,,4110,4,Old,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,34,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,164,,2765,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,35,923,Golden king crab,CF,Golden King Crab,1,Male,PR3,,207,,5945,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,36,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,164,,2605,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,37,923,Golden king crab,CF,Golden King Crab,1,Male,PR3,,207,,5825,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,38,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,183,171,,3640,3,New,1,Normal,1,None present,,,,,,width w/spines 194
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,39,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,174,,3345,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,40,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,162,,2985,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,41,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,175,,3490,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,42,923,Golden king crab,CF,Golden King Crab,1,Male,PR3,211,202,,5360,3,New,1,Normal,1,None present,,,,,,width w/spines 221
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,43,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,165,,2635,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,44,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,158,,2420,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,45,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,181,,4030,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,46,923,Golden king crab,CF,Golden King Crab,1,Male,PR3,199,188,,4480,4,Old,1,Normal,1,None present,,,,,,width w/spines 207
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,47,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,172,,,3,New,2,One leg or claw missing or regenerated,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,48,923,Golden king crab,CF,Golden King Crab,1,Male,PR2,,186,,,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,49,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,163,,,3,New,2,One leg or claw missing or regenerated,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,50,923,Golden king crab,CF,Golden King Crab,1,Male,PR2,,194,,,3,New,2,One leg or claw missing or regenerated,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,51,923,Golden king crab,CF,Golden King Crab,1,Male,PR4,,197,,,4,Old,3,Two or more legs/claws missing or regenerated,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,52,923,Golden king crab,CF,Golden King Crab,1,Male,PR4,,206,,,4,Old,2,One leg or claw missing or regenerated,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,53,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,176,,,3,New,2,One leg or claw missing or regenerated,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,54,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,178,,,3,New,2,One leg or claw missing or regenerated,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,55,923,Golden king crab,CF,Golden King Crab,1,Male,PR2,208,195,,,3,New,2,One leg or claw missing or regenerated,1,None present,,,,,,width w/spines 219
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,56,923,Golden king crab,CF,Golden King Crab,1,Male,PR3,,185,,,4,Old,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,57,923,Golden king crab,CF,Golden King Crab,1,Male,PR2,,192,,,3,New,3,Two or more legs/claws missing or regenerated,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,58,923,Golden king crab,CF,Golden King Crab,1,Male,PR3,,187,,,4,Old,3,Two or more legs/claws missing or regenerated,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,59,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,161,,,4,Old,3,Two or more legs/claws missing or regenerated,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,60,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,178,,,3,New,2,One leg or claw missing or regenerated,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,61,923,Golden king crab,CF,Golden King Crab,1,Male,PR3,,208,,,3,New,2,One leg or claw missing or regenerated,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,62,923,Golden king crab,CF,Golden King Crab,1,Male,PR4,,196,,4810,4,Old,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,63,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,159,,2445,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,64,923,Golden king crab,CF,Golden King Crab,1,Male,PR3,,197,,4975,3,New,1,Normal,1,None present,,,,,,
2014,13-14,Oct2013 - Sep14,5,Commercial Golden King Crab Trip,5005,62131,WOOSTER,3/5/2014,2/27/2014,3/4/2014,3000188,A,504,North Stephens Passage GKC,111,,65,923,Golden king crab,CF,Golden King Crab,1,Male,PR3,210,197,,,3,New,2,One leg or claw missing or regenerated,1,None present,,,,,,width w/spines 222
